date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2026-02-22,0.419047862291336,698.5655573212091,775.768194081587,933.9177501272354,937.43047604054,1276.6630500290794,1655.7330756036,2054.2760015803083,2102.036483141714,2051.401106960831,2429.197111676564,1917.979066365538,1375.1586478004597,312.4508859247337,1135.276469861449,2.444906121661262e-05,5.5133822389569295e-05,0.0376254526207275,0.0001505862952646,0.1216821983708015,-0.9149692746301448,12.77,8.97,77.67,3.32,90101.21,0.64,278.09,0.0003,0.3835,-0.002327,16821258.0,24775837.0,2.469,2.0858,217.53,0.7905633969115482,0.612380204990065,pokhara
2026-02-23,0.2519912103083296,401.303381322216,470.6974970623394,673.3194804937523,723.3015694196005,1115.8431933774093,1706.8038071237318,1892.4803628506563,1992.890910957288,2094.2266179443527,2069.133556798509,1948.058957742238,1368.7822511765005,293.0759706001471,1348.3352682685495,2.945450171085142e-05,1.2918041689551346e-05,0.0382063340183749,0.0001663626414413,0.1257018499911185,-0.7736759533078721,14.41,9.6,72.83,1.0,90194.47,0.52,273.16,0.0001,0.3768,-0.002508,18854710.0,24204192.0,2.469,2.0887,237.67,0.8009803309782905,0.5986906625177214,pokhara
2026-02-24,0.50589519739151,669.3085889762053,761.1253761080475,909.2460764716244,943.6108060923228,1253.781211015291,1669.7552836105067,2008.34739858295,2055.491564721285,2066.4838925997856,2377.36234991986,1894.09949599884,1401.9253485824115,319.66981359957765,1194.8747771422377,2.4730256109995857e-05,0.0002220117457909,0.0400828682655624,7.433709435092352e-05,0.122229025384561,-0.4036085324443327,13.38,9.37,76.72,8.22,90360.83,0.54,284.56,0.0003,0.3922,-0.002061,15849482.0,24934908.0,2.4691,2.0916,166.81,0.8111602420785621,0.5848239578463322,pokhara
2026-02-25,0.460068613861386,744.9821177757841,804.8222166145872,959.5851106207668,1007.179033491736,1284.6912556522705,1665.3989053512912,2001.7580121056008,2021.8568778739868,2140.0107906741564,2362.2201491351566,1946.0093947738983,1430.8491972118852,333.07786637521286,1462.6771610012147,2.883576928042487e-05,0.0001400361714424,0.0398686655274116,2.2240305451476416e-05,0.1212528878482927,-0.2255008898733456,13.91,11.78,87.02,13.54,90300.6,0.09,16.96,0.0004,0.4162,-0.001448,11368928.0,26715513.0,2.4691,2.0945,171.71,0.8211001178128892,0.5707841943569036,pokhara
2026-02-26,0.673630582294461,757.5453052476017,822.9075152127161,971.2530581379164,1033.0481208123117,1338.6687025337287,1663.7054088074076,2072.399095348364,2076.1582249678886,2066.200521928677,2412.0344175886294,2009.9847293454764,1473.733277039678,330.56253781201366,1471.1105799668846,3.08113565603424e-05,2.271945858393357e-07,0.0459019751872926,7.976966771273192e-05,0.1217548012199158,-0.7817685556763745,14.92,11.66,80.86,7.14,90035.62,0.37,106.08,0.0003,0.4131,-0.001724,14070230.0,26751285.0,2.4691,2.0973,208.47,0.8307970168121247,0.5565755266413303,pokhara
2026-02-27,0.720592737197876,706.8453789815186,798.1144917820385,960.378958930163,1029.5384675028804,1330.9720090708126,1663.8869871559248,2084.853093625457,2078.636128261694,2129.295950712376,2385.2070710764688,1993.835245627061,1488.5903861848608,337.5857132827598,1475.381452214093,2.2462543551131008e-05,0.0002342882507946,0.0407546963596002,3.421596677455085e-05,0.1220099124871733,-0.7197137849214463,14.71,12.3,85.46,18.12,89892.35,0.3,121.22,0.0004,0.4239,-0.001694,11548466.0,27684265.0,2.4691,2.1002,148.24,0.8402480696078469,0.5422021592729844,pokhara
2026-02-28,0.5839391946792603,1358.8014567766097,1314.962107995702,1282.772893448364,1205.328183023549,1470.270277855578,1839.8882110516,2013.5875551960487,2012.5738289647948,2105.5912009033377,2059.498158669044,1868.547577239511,1376.6041585784994,403.3469133296785,1734.4302000216917,2.297436605446306e-05,0.0003880335667618,0.0468830190655551,9.400351449379108e-05,0.1232451027708236,-1.4566562127542508,15.73,12.89,83.18,24.19,89815.99,0.19,97.91,0.0004,0.4275,-0.001904,15152166.0,26471993.0,2.4692,2.103,169.29,0.8494504794814806,0.527668345562516,pokhara
2026-03-01,0.9557484472049688,642.9850169996048,744.9417565163448,893.1450075048241,901.409038182848,1244.6286904929605,1664.6773132136298,2010.318262074776,2050.0769117346304,2121.28359738302,2355.352843920981,1920.715063335414,1445.4229426299514,304.237894892622,1148.8126657044,2.5866392111625937e-05,0.0002665225765667,0.0367408650663771,0.0001754500681713,0.1236630653873669,-1.2104473184931568,13.635058403015137,8.75951099395752,72.54071044921875,1.2633700370788574,90447.6796875,0.5064030289649963,288.6215209960937,7.000000186963007e-05,0.3870820105075836,-0.0017790000420063,16910790.0,23720636.0,2.4672319889068604,2.0412399768829346,168.81410217285156,0.8584015232918917,0.512978386299228,pokhara
2026-03-02,0.4134392142295837,644.0543267844492,748.9816640318587,910.0538146690049,921.0261204209008,1271.1594529244617,1664.5404562443584,2011.462861036493,2066.3108628560644,2124.9888148668115,2360.530228032821,1972.093813938841,1495.75118465435,295.0445477793889,1167.0223355879846,2.590519312236275e-05,0.0002091110363835,0.0310158641004383,0.0001302384219471,0.1204824273413496,0.0887406498505348,13.66053581237793,8.831214904785156,72.00682830810547,6.983756065368652,90433.6484375,0.5397629737854004,287.3558654785156,8.600000001024455e-05,0.3899089992046356,-0.001782999956049,16905852.0,23820406.0,2.466996908187866,2.04128098487854,166.108642578125,0.8670985522812081,0.4981366284784055,pokhara
2026-03-03,0.8103174659667232,675.6440180390891,773.8982737010888,945.3374734239612,955.172274143732,1311.3874747063924,1691.428615577139,2026.4857263304352,2090.0691639244924,2129.0426945969275,2357.8028204903767,2003.8571517718924,1536.8722591500673,306.9877752567204,1177.7093048925344,2.649738758456379e-05,0.0002091110363835,0.0372430346061078,9.658282813436769e-05,0.121460936763001,-0.4025635036595341,13.695673942565918,8.926387786865234,72.47864532470703,9.954629898071287,90488.4453125,0.5372790098190308,287.9712829589844,7.200000254670158e-05,0.3894140124320984,-0.0017209999496117,16876522.0,23774472.0,2.467047929763794,2.0394420623779297,168.73126220703125,0.8755389928586302,0.4831474640149687,pokhara
