date,aod550,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,AOT,WVP,no2,so2,co,hcho,o3,ai,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2020-11-04,1.0156202531645573,856.15725783972,1011.1046769271971,1179.240683755056,1206.078474117367,1525.496437573554,1955.582373920166,2155.4025521584617,2275.62709480599,2359.923474096802,2462.8514471326143,2434.271477548112,1862.2032879713645,217.581821915904,1922.68193001822,2.935599513876652e-05,0.0012498665601018,0.0525684607092702,0.0003842833975796,0.1279209554195781,-0.8107838630678663,22.84,12.06,50.62,0.0,99927.62,2.19,354.82,0.0,0.1458,-0.002252,17466693.6,29799904.21,0.0,1.8292,385.98,-0.8235472349556007,0.5672476988027229,birgunj
2020-11-05,0.9901582278481016,1012.1871046239726,1187.1950577501605,1331.282301904606,1370.8139290817644,1658.48532298035,2008.624181536092,2187.509750812186,2339.851263751575,2381.069147151411,2527.422367296669,2579.281836969844,2041.4757828101529,233.6457711202064,1415.1210258587123,2.868470983231356e-05,0.0004450694541448,0.0506489802419026,0.0002468864258845,0.1254167854786289,-0.2819112539292213,22.19,11.72,51.52,0.0,100164.44,1.05,331.22,0.0,0.1449,-0.002151,17650635.56,28933038.84,0.0,1.8097,371.72,-0.8136678304455991,0.5813300798152042,birgunj
2020-11-06,1.2207737341772151,1067.8495196606748,1251.4247599247683,1390.5797768763025,1442.043973611533,1717.432802124685,2028.201713246768,2195.0609888275226,2360.7409120856164,2385.0410807296685,2552.6869237701617,2652.8904349500617,2131.3050673170883,240.37404111375443,1190.7273780695543,,,0.0546826533973378,0.0001969500901039,0.1221991425096465,0.43805858820793,22.07,14.76,63.27,0.0,100416.25,0.47,245.42,0.0,0.1441,-0.001913,17038654.62,30491889.98,0.0,1.7901,390.91,-0.8035476485339116,0.5952404359043674,birgunj
2020-11-07,0.7734857594936709,988.1116639560472,1168.5092674382324,1327.3957741021168,1395.3935304097847,1679.861173289277,2002.6715686969287,2170.861055827724,2338.775413866322,2367.799769537576,2523.807389056087,2644.681091378954,2109.597664291204,227.08040488485008,1169.8896201095383,2.5484886665979068e-05,,,0.0001551034151199,0.124761707006271,-0.9727064819671032,21.74,14.91,65.15,0.0,100489.34,0.96,255.46,0.0,0.1435,-0.00182,16299495.31,30453915.22,0.0,1.7706,403.37,-0.7931896839451843,0.6089746507720486,birgunj
2020-11-08,0.60159335443038,822.7594032064994,994.814500012078,1188.2524786303877,1279.3440142507986,1582.9800994466823,1949.121741331412,2128.29210019751,2301.0681307964032,2339.2708049160724,2458.639238589048,2591.5673382430496,2020.7527662235063,195.36467429518976,1156.1911125715103,2.954979026982036e-05,,,0.0001547582069179,0.1226851940155391,-1.259768486023321,20.97,12.02,56.61,0.0,100502.54,1.34,255.95,0.0,0.1428,-0.001988,17199103.13,28504551.59,0.0,1.751,355.64,-0.7825970017677834,0.6225286602431057,birgunj
2020-11-09,0.304613924050633,632.2340603054407,794.1174615517218,1025.891326519431,1140.7237461116194,1466.5003019340966,1887.453195406404,2081.229975035627,2258.9942120971978,2307.9749206282486,2381.5105318992114,2521.3221919611524,1907.389495525903,157.6749905788402,1151.3705819463246,1.981640412374968e-05,,0.0379727855324857,0.0002392493509414,0.121783714175748,-1.5610941494978046,20.94,11.33,54.18,0.0,100307.92,1.04,274.74,0.0,0.1422,-0.001969,17676102.57,28007074.02,0.0,1.7314,282.95,-0.7717727365467836,0.6358984534680745,birgunj
2020-11-10,0.277004746835443,476.9769581462804,630.1951559625822,893.0537538275639,1026.3610469692917,1370.132502088714,1837.5668951780904,2043.55053344082,2223.928806990046,2282.432850437197,2316.7493285167475,2461.718668952069,1812.126974610303,126.4594949698683,1157.1667547248348,4.0962342609430645e-05,,0.0341387577355008,0.0003176670579706,0.1217355802655579,-1.4275544881824889,21.33,13.11,59.44,0.0,100346.74,1.34,243.48,0.0,0.1416,-0.001819,17163901.31,28838518.03,0.0,1.7119,259.1,-0.7607200913564104,0.6490800741100398,birgunj
2020-11-11,0.190243670886076,417.4294196224274,566.8245871500767,842.4811966131031,983.0842378008596,1333.58742124773,1819.3638049026583,2029.1296285118365,2207.2470646962865,2271.1653281060085,2288.683687971824,2440.529785634605,1777.5843258886143,114.16632870234068,1175.3183573978945,3.714749982465224e-05,0.0005784978275189,0.0330189143352984,,0.1231067255139714,-1.2260791063312333,21.22,13.07,59.69,-0.0,100480.04,1.4,266.26,0.0,0.1412,-0.001798,17117219.67,28579673.9,0.0,1.6923,293.64,-0.7494423368521954,0.6620696215153815,birgunj
2020-11-12,0.2517151898734178,,,,,,,,,,,,,,,3.1664850843563486e-05,,0.0349296257458483,0.0001307461707763,0.1223621909429207,-1.0507384276383234,21.98,12.31,54.22,0.0,100449.75,2.37,316.71,0.0,0.1407,-0.001794,16906254.08,28997702.0,0.0,1.6727,347.39,-0.7379428103031386,0.6748632518680403,birgunj
2020-11-13,0.3093781645569621,,,,,,,,,,,,,,,2.258674791852277e-05,3.49168157961906e-06,0.0359163541862241,3.47333104535508e-05,0.1200562762146735,-1.3709259890803307,21.43,12.45,56.57,0.0,100284.17,1.98,324.76,0.0,0.1403,-0.001689,16990502.11,28550230.96,0.0,1.6531,304.96,-0.7262249146041543,0.6874571793269664,birgunj
