date,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos
2002-05-05,24.57,20.65,78.8,18.21,98461.72,1.04,238.71,0.0003,0.3386,-0.003028,13900249.93,35419416.35,2.531,2.5192,528.5,0.8367329140344921,-0.5476112038402312
2002-05-06,24.35,21.11,82.17,4.75,98494.26,0.92,240.22,0.0002,0.3607,-0.00285,13210737.14,34983803.42,2.5335,2.5369,325.06,0.8271893372462497,-0.5619233046832195
2002-05-07,25.79,21.18,75.73,0.92,98405.39,0.98,255.94,0.0001,0.331,-0.003811,19436323.82,34574697.75,2.536,2.5546,445.86,0.8174009818249189,-0.5760691233798758
2002-05-08,26.55,21.84,75.42,1.44,98383.58,1.06,267.35,0.0001,0.3115,-0.00302,14800979.96,35419461.94,2.5385,2.5723,524.95,0.8073707443023492,-0.5900444739548627
2002-05-09,27.42,23.24,77.97,8.61,98407.87,0.87,244.75,0.0003,0.3384,-0.003642,17085268.44,36091751.26,2.5411,2.5899,584.09,0.7971015927871943,-0.6038452208771035
2002-05-10,25.29,24.02,92.65,26.07,98291.16,1.08,257.61,0.0005,0.402,-0.002168,10165825.11,35752840.06,2.5437,2.6076,223.22,0.7865965660866021,-0.6174672802835514
2002-05-11,25.81,23.34,86.26,9.5,97899.65,0.86,244.98,0.0003,0.4046,-0.003284,15445729.91,35854510.07,2.5461,2.6253,351.55,0.7758587728069828,-0.6309066211876704
2002-05-12,28.29,23.63,75.85,0.86,98067.0,0.62,215.48,0.0001,0.3699,-0.003743,17591463.51,36661829.57,2.5487,2.643,498.86,0.7648913904341225,-0.6441592666722685
2002-05-13,28.12,24.14,79.06,31.21,98353.04,0.81,238.35,0.0001,0.3679,-0.00371,17573207.16,36392899.53,2.5512,2.6607,488.38,0.753697664392914,-0.6572212950663319
2002-05-14,27.12,23.94,82.75,28.48,98459.23,0.82,235.07,0.0002,0.4155,-0.003468,15488968.39,36131991.86,2.5537,2.6784,293.76,0.742280907086982,-0.6700888411055113
2002-05-15,28.53,24.22,77.56,15.48,98348.5,0.62,157.04,0.0002,0.4059,-0.004826,22129046.55,36785009.67,2.5563,2.6961,504.06,0.7306444969184916,-0.6827580970759147
2002-05-16,27.87,23.94,79.21,5.78,98166.55,0.69,251.75,0.0002,0.4037,-0.003314,14369949.11,36866757.9,2.557,2.701,443.58,0.7187918772884232,-0.6952253139408722
2002-05-17,27.0,23.96,83.48,10.83,97905.48,1.02,257.33,0.0003,0.4054,-0.002607,11491246.62,36431971.09,2.5577,2.7055,290.49,0.7067265555776158,-0.7074868024503348
2002-05-18,26.15,23.65,86.15,21.63,97463.97,0.46,230.05,0.0004,0.4216,-0.003002,13201564.52,36650116.7,2.5584,2.7099,325.39,0.6944521021088763,-0.719538934232584
2002-05-19,26.84,23.13,80.12,2.84,97352.47,1.03,245.26,0.0001,0.403,-0.003621,15772225.33,35751948.48,2.5591,2.7143,487.87,0.6819721490904629,-0.7313781428679254
2002-05-20,27.54,22.87,75.7,3.9,97497.04,1.32,272.16,0.0002,0.386,-0.005276,23973431.69,34600265.77,2.5598,2.7187,433.82,0.6692903895412567,-0.7430009249440493
2002-05-21,28.54,21.43,65.46,1.49,97773.71,0.78,283.49,0.0001,0.3698,-0.005825,26445581.79,33073748.61,2.5605,2.7231,537.6,0.6564105761979381,-0.7544038410927472
2002-05-22,29.7,21.03,59.7,0.0,98066.93,0.64,255.85,0.0,0.3424,-0.006211,28061569.9,33188036.95,2.5612,2.7275,635.97,0.6433365204044917,-0.765583517007675
2002-05-23,26.82,22.9,79.16,14.74,98528.62,0.84,226.02,0.0003,0.3625,-0.004438,20264498.71,35289905.36,2.562,2.7319,539.52,0.6300720909843687,-0.7765366444428655
2002-05-24,24.89,21.73,82.63,36.16,98645.32,1.21,254.13,0.0003,0.4145,-0.004192,17727299.86,35037389.63,2.5627,2.7364,371.92,0.6166212130956382,-0.7872599821916922
2002-05-25,25.58,22.08,81.01,14.93,98573.54,0.74,186.76,0.0002,0.4148,-0.004047,18598119.74,34435541.2,2.5633,2.7407,405.76,0.6029878670694714,-0.7977503570459932
2002-05-26,24.57,21.28,81.92,23.33,98399.48,0.78,231.62,0.0003,0.4208,-0.003755,16751963.28,34486726.72,2.564,2.7451,420.49,0.5891760872322963,-0.8080046647350754
2002-05-27,22.87,20.76,87.91,3.16,98345.28,0.67,188.44,0.0002,0.4119,-0.002256,10192798.41,34143496.8,2.5647,2.7495,289.05,0.5751899607119775,-0.8180198708443174
2002-05-28,26.33,21.33,74.02,7.51,98434.79,0.38,191.3,0.0002,0.3947,-0.004455,20807426.55,34718709.54,2.5655,2.7539,616.89,0.5610336262283677,-0.8277930117131022
2002-05-29,26.68,22.24,76.65,8.27,98559.42,0.61,226.17,0.0002,0.4023,-0.004437,20821548.12,34383878.3,2.5661,2.7584,474.43,0.5467112728685939,-0.8373211953118121
2002-05-30,26.87,22.49,77.0,18.54,98565.58,0.65,245.42,0.0002,0.4168,-0.00453,20920694.83,34643339.23,2.5668,2.7627,465.88,0.5322271388474397,-0.8466016020976267
2002-05-31,27.01,22.79,77.75,9.86,98520.39,0.38,228.18,0.0002,0.4126,-0.004647,21761756.78,34981629.1,2.5675,2.7672,482.41,0.5175855102531889,-0.8556314858488706
2002-06-01,27.33,22.86,76.6,10.83,98399.72,0.49,270.93,0.0002,0.4093,-0.004762,21436934.09,35134378.71,2.5682,2.7715,446.6,0.5027907197793043,-0.8644081744776648
2002-06-02,27.03,23.36,80.37,8.61,98341.54,0.51,276.62,0.0003,0.413,-0.004522,20506122.61,35328268.67,2.5689,2.776,434.48,0.4878471454423119,-0.8729290708206411
2002-06-03,27.07,23.2,79.4,9.8,98190.36,0.87,281.89,0.0003,0.4161,-0.004927,22201797.34,35427322.95,2.5696,2.7804,408.25,0.47275920928627757,-0.881191653407483
2002-06-04,26.87,23.22,80.47,18.63,98188.14,0.86,276.12,0.0003,0.4184,-0.004984,21433395.09,35871651.21,2.5703,2.7848,422.72,0.4575313760742512,-0.8891934772070711
2002-06-05,26.34,23.56,84.74,47.46,98202.57,0.38,255.83,0.0004,0.425,-0.004701,20780770.54,36086376.5,2.571,2.7892,327.69,0.44216815196707204,-0.8969321743510065
2002-06-06,25.74,23.64,88.19,21.07,98095.29,0.64,172.46,0.0003,0.4206,-0.002658,11834464.75,36208656.08,2.5716,2.7936,314.41,0.42667408318992467,-0.9044054548343001
2002-06-07,27.0,23.75,82.47,2.45,97997.81,0.53,172.85,0.0002,0.4072,-0.003814,17355512.8,36429702.62,2.5723,2.798,357.47,0.4110537546870351,-0.9116111071930239
2002-06-08,27.64,24.15,81.35,1.99,97997.53,0.49,170.98,0.0002,0.3988,-0.003789,17263841.61,36401336.07,2.5732,2.8024,336.74,0.3953117887649151,-0.9185469991587165
2002-06-09,28.55,24.73,79.87,11.29,98101.07,0.74,176.21,0.0002,0.399,-0.004409,19323269.45,36908489.29,2.5738,2.8068,448.41,0.37945284372454435,-0.925211078289358
2002-06-10,27.16,25.1,88.51,13.83,98228.39,0.71,181.08,0.0004,0.4189,-0.00296,13406452.32,36682408.04,2.5745,2.8112,266.56,0.36348161248290634,-0.9316013725767187
2002-06-11,27.39,24.76,85.59,10.99,98262.21,0.49,159.36,0.0004,0.4219,-0.003781,17183414.76,36505238.1,2.5752,2.8156,331.24,0.3474028211842774,-0.9377159910299093
2002-06-12,26.65,24.41,87.56,17.3,98167.5,0.37,216.56,0.0004,0.4228,-0.003387,15044002.0,36408800.46,2.5759,2.82,328.69,0.3312212278016865,-0.9435531242349544
2002-06-13,26.96,24.33,85.54,10.73,97939.17,0.22,233.65,0.0003,0.4214,-0.003621,16275086.53,36513709.15,2.5766,2.8244,282.23,0.31494162072895193,-0.9491110448902284
2002-06-14,27.12,24.18,83.97,10.6,97879.98,0.11,177.19,0.0003,0.4196,-0.003381,15222137.7,36695106.64,2.5773,2.8289,372.29,0.2985688173637202,-0.9543881083175908
2002-06-15,26.58,24.09,86.23,11.5,97989.26,0.3,239.23,0.0004,0.4226,-0.003684,16025309.28,36653636.32,2.578,2.8333,289.41,0.2821076626819194,-0.9593827529490743
2002-06-16,27.52,24.48,83.53,10.03,98121.72,0.32,225.5,0.0003,0.4204,-0.00436,19320945.15,36838076.51,2.5775,2.8309,407.99,0.26556302780405594,-0.9640935007889755
2002-06-17,27.35,24.45,84.24,13.01,98129.93,0.08,252.77,0.0003,0.4215,-0.003358,14548638.08,36915644.19,2.577,2.8281,325.34,0.24893980855376657,-0.9685189578512204
2002-06-18,27.36,24.52,84.53,5.6,97864.53,0.14,198.33,0.0003,0.4177,-0.004037,17796588.94,37014357.23,2.5764,2.8254,347.07,0.23224292400907015,-0.9726578145718654
2002-06-19,27.57,24.85,85.16,14.53,97798.1,0.28,224.63,0.0003,0.4168,-0.003848,17153671.34,37199240.0,2.5759,2.8227,364.0,0.21547731504673012,-0.976508846196619
2002-06-20,27.04,24.51,86.07,21.12,97774.69,0.27,187.37,0.0003,0.4237,-0.003724,15951603.49,37166270.18,2.5755,2.8199,392.96,0.19864794288017112,-0.9800709131432666
2002-06-21,27.2,24.58,85.65,20.63,97692.21,0.39,230.93,0.0003,0.4208,-0.003688,16469276.98,36893763.2,2.5748,2.8172,346.27,0.18175978759137534,-0.9833429613388902
2002-06-22,27.5,24.51,83.81,3.43,97797.38,0.46,222.13,0.0003,0.4152,-0.004061,17544221.76,36841648.81,2.5743,2.8145,285.92,0.16481784665719793,-0.9863240225317866
2002-06-23,28.89,25.46,81.8,12.07,98075.13,0.24,165.23,0.0003,0.4142,-0.004486,19918912.97,37179650.48,2.5739,2.8118,497.61,0.14782713347053048,-0.9890132145779883
2002-06-24,29.65,25.27,77.39,4.56,98157.34,1.05,180.51,0.0002,0.4112,-0.004851,20312532.91,37102488.65,2.5733,2.809,656.51,0.13079267585675922,-0.9914097417023038
2002-06-25,28.14,25.16,83.9,13.48,98255.83,1.0,179.78,0.0004,0.4185,-0.003654,15170968.37,37163911.92,2.5728,2.8064,613.9,0.11371951458594969,-0.9935128947338007
2002-06-26,26.76,24.51,87.55,11.53,98441.0,1.34,183.92,0.0004,0.4211,-0.002555,9598833.07,37030049.41,2.5722,2.8036,622.86,0.0966127018812031,-0.9953220513156602
2002-06-27,28.13,24.29,79.71,2.55,98507.25,0.89,177.15,0.0002,0.4122,-0.003928,16599834.59,36630684.38,2.5717,2.8008,479.89,0.07947729992362097,-0.9968366760893436
2002-06-28,28.56,24.97,80.97,6.49,98408.38,0.32,188.66,0.0003,0.4104,-0.004483,20188933.97,36449435.31,2.5712,2.7982,365.08,0.062318379354325076,-0.998056320853012
2002-06-29,28.05,25.37,85.4,22.47,98192.41,0.37,116.88,0.0003,0.4186,-0.003802,16580004.28,37447482.55,2.5706,2.7954,292.24,0.04514101777397193,-0.9989806246941579
2002-06-30,27.18,25.68,91.51,15.77,97896.93,0.49,136.71,0.0004,0.4252,-0.002572,11292502.35,37849596.64,2.5701,2.7927,337.15,0.02795029824021032,-0.999609314096404
2002-07-01,25.73,25.14,96.55,320.49,97842.01,1.01,174.84,0.0005,0.4283,-0.001192,4412808.59,38008971.17,2.5695,2.79,368.96,0.01075130776352193,-0.9999422030204416
2002-07-02,25.89,25.08,95.31,45.15,97897.01,0.98,203.77,0.0005,0.4239,-0.001035,4731286.98,37011721.74,2.569,2.7872,196.9,-0.00645086419810515,-0.9999791929590823
2002-07-03,27.73,25.43,87.29,7.38,97883.26,0.73,171.74,0.0003,0.4181,-0.003532,16203911.67,37136408.73,2.5685,2.7846,283.72,-0.023651127245231586,-0.9997202729664083
2002-07-04,26.59,25.06,91.3,5.69,97866.24,0.54,207.65,0.0004,0.4226,-0.001678,7749555.18,37081405.95,2.568,2.7818,215.85,-0.04084439154329611,-0.9991655196610109
2002-07-05,26.9,25.14,90.1,5.48,97947.47,0.27,81.18,0.0004,0.4185,-0.002737,12538473.76,37366832.54,2.5675,2.7791,166.92,-0.05802556932878035,-0.9983150972033183
2002-07-06,26.86,25.25,90.91,17.21,97828.1,0.16,116.47,0.0004,0.424,-0.001925,8759403.55,37845743.13,2.5669,2.7763,325.19,-0.07518957641475855,-0.9971692572470178
2002-07-07,27.05,25.72,92.42,13.55,97636.65,0.28,191.45,0.0004,0.4255,-0.002762,12502965.95,37994940.9,2.5663,2.7736,242.56,-0.09233133369539122,-0.9957283388645872
2002-07-08,27.97,25.61,87.08,20.9,97664.04,0.23,202.61,0.0003,0.4224,-0.003498,15572083.49,37456706.62,2.5659,2.7709,278.23,-0.10944576864891556,-0.993992768446958
2002-07-09,27.02,25.53,91.56,16.96,97786.99,0.45,221.13,0.0004,0.4249,-0.001712,7435437.22,37938420.89,2.5654,2.7682,236.1,-0.12652781683868314,-0.9919630595773397
2002-07-10,27.05,25.43,90.88,18.22,97639.02,0.31,154.2,0.0004,0.426,-0.002744,11357839.49,38074949.13,2.5648,2.7655,270.97,-0.1435724234118113,-0.9896398128792412
2002-07-11,26.39,25.25,93.49,15.33,97635.95,0.81,236.79,0.0005,0.427,-0.001804,7470032.53,37535034.13,2.5643,2.7627,236.5,-0.16057454459499376,-0.9870237158387383
2002-07-12,28.2,25.22,83.91,7.13,97822.62,0.95,257.42,0.0003,0.4181,-0.004608,19984830.69,36992559.38,2.5637,2.76,388.71,-0.17752914918703497,-0.984115542601034
2002-07-13,28.13,25.4,85.18,11.62,97876.8,0.64,272.01,0.0003,0.4211,-0.004116,18114043.23,37170505.31,2.5632,2.7573,312.66,-0.19443122004766195,-0.9809161537413774
2002-07-14,27.14,25.03,88.27,40.41,97912.86,0.35,229.11,0.0004,0.4249,-0.003141,13461751.31,37486501.99,2.5627,2.7546,266.8,-0.2112757555821793,-0.9774264960104055
2002-07-15,25.24,24.72,96.96,111.44,98030.05,0.73,234.01,0.0005,0.4245,-0.000978,4392289.74,36840405.16,2.5621,2.7519,165.2,-0.2280577712215198,-0.9736476020539838
2002-07-16,29.67,25.44,78.07,2.98,98019.4,0.4,134.18,0.0003,0.4089,-0.005214,23478532.78,36694297.4,2.5629,2.7575,365.67,-0.24477230089725957,-0.9695805901076308
2002-07-17,29.05,25.98,83.55,12.11,98190.22,0.6,185.21,0.0003,0.415,-0.004704,21168824.0,37209697.22,2.5637,2.7636,392.78,-0.2614143985111562,-0.965226663665613
2002-07-18,28.71,25.57,83.2,11.53,98258.15,0.56,169.37,0.0003,0.4207,-0.004262,18363381.21,37267246.2,2.5646,2.7696,390.42,-0.2779791393987801,-0.9605871111248129
2002-07-19,28.08,25.54,86.16,17.37,98138.99,0.66,161.34,0.0003,0.4222,-0.003765,16393046.87,37430508.57,2.5654,2.7756,382.94,-0.2944616217868012,-0.9556633054034704
2002-07-20,26.02,25.58,97.42,171.9,97942.32,0.37,164.36,0.0005,0.4286,-0.001114,4708009.66,37918627.68,2.5663,2.7816,226.22,-0.3108569682435036,-0.9504567035349151
2002-07-21,25.69,25.29,97.6,97.76,97628.56,0.5,40.91,0.0005,0.4286,-0.00104,4384382.98,37879487.22,2.5671,2.7877,219.12,-0.3271603271220951,-0.9449688462364056
2002-07-22,26.23,25.33,94.82,18.45,97683.26,0.95,60.81,0.0005,0.4269,-0.001208,4718492.26,38050388.93,2.568,2.7937,361.55,-0.34336687399638804,-0.939201357453208
2002-07-23,27.1,25.15,89.12,10.21,97775.73,0.98,86.91,0.0004,0.4237,-0.003426,14038961.63,37776411.52,2.5689,2.7997,420.48,-0.3594718130884232,-0.9331559438780432
2002-07-24,26.44,24.72,90.28,17.94,97842.0,0.25,206.3,0.0004,0.4264,-0.003124,12864083.4,37540475.72,2.5697,2.8057,329.62,-0.3754703786876202,-0.9268343944460494
2002-07-25,25.42,24.18,92.86,7.88,97927.27,0.6,224.59,0.0004,0.4231,-0.001727,7343542.41,37101394.95,2.5705,2.8118,208.4,-0.3913578365610259,-0.9202385798054075
2002-07-26,25.63,24.58,93.94,10.95,97868.65,0.24,106.29,0.0004,0.4246,-0.001973,9020494.72,37541943.99,2.5714,2.8177,163.93,-0.4071294853542516,-0.9133704517637858
2002-07-27,26.56,24.85,90.35,9.22,97936.34,0.11,140.79,0.0004,0.4234,-0.002541,11001651.5,37774194.83,2.5722,2.8238,264.42,-0.4227806579826773,-0.9062320427107697
2002-07-28,26.36,24.6,90.11,8.28,98102.65,0.65,235.39,0.0003,0.4238,-0.002413,10354894.08,37455275.19,2.5731,2.8299,251.29,-0.4383067230125192,-0.898825465016444
2002-07-29,25.98,24.43,91.18,9.63,98025.72,0.5,216.84,0.0003,0.423,-0.002097,9118516.81,37505667.18,2.5739,2.8359,189.04,-0.45370308603134424,-0.8911529104063088
2002-07-30,25.65,24.29,92.25,20.41,98082.27,0.89,155.42,0.0004,0.4263,-0.001633,6527981.46,37203315.2,2.5747,2.8418,284.09,-0.46896519100763184,-0.8832166493127127
2002-07-31,27.42,24.63,84.78,4.82,98199.95,0.67,181.35,0.0003,0.4186,-0.003628,16150739.82,36858897.95,2.5756,2.8479,362.3,-0.48408852163897587,-0.8750190302029955
2002-08-01,28.39,25.31,83.45,14.82,98252.58,0.63,176.11,0.0003,0.4157,-0.003961,17462411.31,37383887.26,2.5764,2.8539,454.53,-0.4990686026885319,-0.8665624788845385
2002-08-02,26.64,25.21,91.84,36.98,98234.28,0.78,207.26,0.0005,0.4281,-0.002612,10878868.94,37396062.14,2.5773,2.86,336.06,-0.5139010013093103,-0.8578494977869301
2002-08-03,26.59,24.72,89.52,7.54,98230.41,0.68,203.98,0.0004,0.4219,-0.002745,11964727.21,36992282.37,2.5781,2.8659,360.72,-0.5285813283559292,-0.8488826652214553
2002-08-04,27.43,24.97,86.48,5.46,98149.4,0.71,182.77,0.0002,0.417,-0.003511,15884020.8,36468273.98,2.579,2.872,264.87,-0.5431052396834317,-0.8396646346181327
2002-08-05,27.82,25.35,86.45,5.62,98037.14,0.45,184.93,0.0002,0.4138,-0.0035,16198523.19,36575145.09,2.5798,2.8781,265.31,-0.5574684374327892,-0.8301981337405212
2002-08-06,28.51,25.25,82.54,3.8,98029.06,0.49,192.21,0.0003,0.4099,-0.004284,18934824.71,36743334.69,2.5806,2.884,308.02,-0.5716666713027052,-0.8204859638785327
2002-08-07,28.87,25.63,82.7,4.85,98034.99,0.41,145.1,0.0002,0.405,-0.004406,19450654.57,37112433.64,2.5815,2.8901,361.07,-0.5856957398073508,-0.8105309990194823
2002-08-08,29.15,25.81,82.24,7.11,97898.82,0.35,166.35,0.0003,0.4064,-0.004816,20901818.93,37214874.55,2.5824,2.8961,319.1,-0.5995514915196489,-0.8003361849976323
2002-08-09,28.68,25.77,84.28,14.13,97825.07,0.38,147.23,0.0004,0.4154,-0.004557,19258197.38,37636025.9,2.5832,2.9021,349.44,-0.6132298262997502,-0.7899045386224707
2002-08-10,27.12,25.72,92.09,21.25,97898.17,0.34,201.84,0.0005,0.4274,-0.002004,8557098.93,37417138.3,2.584,2.9081,221.41,-0.6267266965083301,-0.7792391467859886
2002-08-11,26.28,25.39,94.85,44.19,97960.72,0.48,223.17,0.0005,0.4279,-0.001318,5647054.26,37520641.78,2.5848,2.9141,121.54,-0.6400381082043503,-0.7683431655492202
2002-08-12,26.42,25.03,92.1,23.9,97961.14,0.54,186.98,0.0005,0.4252,-0.002072,9081625.44,37139098.86,2.5857,2.9202,208.45,-0.65316012232693,-0.7572198192083127
2002-08-13,26.91,24.75,87.97,21.42,97928.12,0.77,186.22,0.0004,0.4238,-0.003297,14159349.1,36944789.98,2.5866,2.9263,422.15,-0.666088855860977,-0.7458723993404063
2002-08-14,27.5,24.88,85.67,4.51,97952.01,0.75,179.11,0.0003,0.4155,-0.003401,14730617.57,36872751.06,2.5874,2.9322,372.84,-0.6788204829862355,-0.734304263829602
2002-08-15,28.54,25.52,83.75,4.37,97803.5,0.54,161.44,0.0003,0.4147,-0.003707,16392549.15,36665878.01,2.5882,2.9383,311.34,-0.6913512362094071,-0.722518835873311
2002-08-16,27.9,25.49,86.81,10.2,97726.81,0.24,111.08,0.0004,0.4174,-0.003717,16602079.03,36542301.98,2.5895,2.9477,307.74,-0.7036774074790128,-0.7105196029692745
2002-08-17,27.65,25.12,86.13,11.1,97819.17,0.46,165.41,0.0004,0.4165,-0.004188,18582453.37,36704848.56,2.5908,2.9572,446.81,-0.7157953492826642,-0.6983101158835584
2002-08-18,27.37,24.29,83.31,5.33,98041.49,1.03,184.81,0.0002,0.4129,-0.003236,13259170.75,36733045.99,2.5921,2.9667,440.3,-0.7277014757264236,-0.6858939875998223
2002-08-19,27.24,24.83,86.7,8.89,98029.71,0.61,170.15,0.0004,0.4203,-0.003543,15443777.2,36943075.1,2.5934,2.9763,380.74,-0.7393922635959241,-0.673274892250183
2002-08-20,25.83,24.19,90.69,7.24,98109.12,0.84,179.64,0.0004,0.4217,-0.001781,7040442.9,36930375.43,2.5948,2.9858,380.96,-0.7508642533989489,-0.6604565640279754
2002-08-21,25.63,24.01,90.73,6.31,98425.28,0.73,226.6,0.0005,0.4199,-0.001727,7685144.4,36587197.03,2.596,2.9953,246.9,-0.7621140503891487,-0.6474427960827475
2002-08-22,26.81,23.93,84.3,3.58,98587.66,1.12,247.46,0.0002,0.4163,-0.002512,10795060.68,36690752.16,2.5973,3.0048,217.63,-0.7731383255706026,-0.6342374393978054
2002-08-23,27.69,23.97,80.21,6.55,98718.38,0.8,193.27,0.0003,0.409,-0.004142,17509233.77,36465656.47,2.5986,3.0143,436.45,-0.7839338166829201,-0.620844401650647
2002-08-24,27.08,24.13,83.94,4.97,98915.86,1.08,191.34,0.0003,0.4149,-0.003555,15131041.1,35800360.29,2.6,3.0239,395.98,-0.7944973291665992,-0.6072676460566135
2002-08-25,27.64,24.59,83.49,2.49,98786.58,0.2,224.45,0.0002,0.4034,-0.00399,18330001.01,35866297.19,2.6012,3.0334,318.5,-0.8048257371083452,-0.593511190196115
2002-08-26,27.07,24.83,87.57,14.43,98605.1,0.19,25.6,0.0004,0.4162,-0.003543,15719367.4,36545446.33,2.6025,3.0429,315.85,-0.8149159841660791,-0.5795791048257612
2002-08-27,26.54,25.05,91.59,18.58,98498.08,0.21,54.45,0.0005,0.4243,-0.003275,14275090.18,36943208.61,2.6039,3.0524,265.43,-0.8247650844733614,-0.5654755126737576
2002-08-28,28.02,25.23,84.86,7.48,98531.67,0.55,182.27,0.0002,0.4162,-0.004357,19171427.19,36703414.98,2.6051,3.0619,299.14,-0.8343701235229538,-0.5512045872199277
2002-08-29,28.0,25.32,85.41,4.65,98697.28,0.58,173.36,0.0003,0.4151,-0.004065,18156204.36,36297818.67,2.6065,3.0715,314.45,-0.8437282590292712,-0.5367705514607103
2002-08-30,28.17,24.99,82.89,9.58,98640.54,0.52,183.67,0.0003,0.4164,-0.004141,18444388.04,36380426.31,2.6077,3.081,333.01,-0.8528367217694595,-0.522177676659508
2002-08-31,27.99,24.78,82.73,5.06,98582.29,0.72,187.59,0.0003,0.4163,-0.004218,18349646.72,36002172.59,2.609,3.0905,317.31,-0.8616928164028522,-0.5074302810827518
2002-09-01,27.7,24.75,83.99,12.02,98699.7,0.75,206.51,0.0003,0.4152,-0.003395,15048158.08,35596986.91,2.6103,3.1001,278.58,-0.8702939222685674,-0.49253272872205434
2002-09-02,27.54,24.55,83.77,10.31,98705.65,0.67,182.67,0.0004,0.4149,-0.00394,17188866.08,35904926.6,2.6116,3.1096,332.17,-0.8786374941610001,-0.4774894280028391
2002-09-03,27.14,24.27,84.38,5.13,98633.27,0.66,175.3,0.0003,0.413,-0.003495,15105894.43,36200917.99,2.6129,3.1191,348.02,-0.886721063082993,-0.46230483047981086
2002-09-04,26.38,23.65,84.99,5.58,98579.87,0.85,195.25,0.0003,0.4147,-0.003189,13522226.39,35803231.76,2.6142,3.1286,406.24,-0.8945422369764496,-0.4469834295196741
2002-09-05,27.23,24.02,82.65,5.99,98513.78,0.83,202.57,0.0002,0.4116,-0.003848,17059376.13,35542873.58,2.6156,3.1382,352.54,-0.9020987014301837,-0.43152975897147144
2002-09-06,28.62,24.2,77.01,2.35,98407.28,0.79,184.79,0.0001,0.4024,-0.004723,20721612.38,35417616.19,2.6168,3.1476,400.23,-0.9093882203647925,-0.4159483918249421
2002-09-07,28.31,24.27,78.77,3.99,98335.9,0.67,209.25,0.0002,0.3999,-0.004378,19104219.2,35508637.39,2.6182,3.1572,404.95,-0.9164086366943458,-0.4002439388573056
2002-09-08,28.52,24.51,78.92,5.86,98299.91,0.45,256.58,0.0002,0.4002,-0.004628,20422230.23,35186043.02,2.6195,3.1667,316.39,-0.9231578729647039,-0.38442104726885545
2002-09-09,29.58,24.27,73.19,0.89,98240.77,0.26,66.35,0.0001,0.3874,-0.00509,21751499.16,35419449.25,2.6207,3.1762,380.03,-0.9296339319682695,-0.3684843993077793
2002-09-10,27.01,24.59,86.65,15.08,98373.74,0.54,191.57,0.0002,0.4069,-0.003036,13088029.24,35954795.73,2.622,3.1858,265.42,-0.9358348973349941,-0.35243871088460327
2002-09-11,26.63,23.86,84.83,14.33,98540.18,0.89,170.28,0.0004,0.413,-0.003757,16356234.97,35944846.61,2.6233,3.1952,538.84,-0.9417589340994617,-0.33628873017668287
2002-09-12,25.75,23.79,88.93,5.36,98806.71,1.03,204.53,0.0004,0.4173,-0.00182,7550802.56,36103533.25,2.6247,3.2048,397.1,-0.9474042892438845,-0.32003923622313857
2002-09-13,27.12,23.95,82.83,1.04,98856.91,0.41,206.89,0.0001,0.4016,-0.003231,14608611.05,35431003.35,2.6259,3.2143,280.08,-0.9527692922168511,-0.30369503751065885
2002-09-14,26.98,23.87,83.11,1.17,98756.61,0.29,17.41,0.0001,0.3925,-0.003547,16294196.35,35372742.94,2.6273,3.2238,282.03,-0.9578523554276669,-0.28726097055059635
2002-09-15,26.62,23.37,82.4,3.73,98683.35,0.41,349.1,0.0002,0.3871,-0.003898,17618225.44,35083331.47,2.6285,3.2334,324.39,-0.9626519747161487,-0.2707418984477642
2002-09-16,25.36,23.07,87.17,16.1,98645.72,0.21,356.79,0.0004,0.412,-0.003792,17101529.02,35114688.08,2.6285,3.2334,320.14,-0.9671667297977312,-0.2541427094613622
2002-09-17,24.68,23.1,90.96,24.7,98673.5,0.1,310.29,0.0005,0.4254,-0.003137,14425420.6,35033221.11,2.6283,3.2329,262.89,-0.97139528468375,-0.23746831555846842
2002-09-18,25.15,22.58,85.7,1.85,98921.96,0.07,226.53,0.0002,0.4149,-0.002993,13870355.75,34845051.34,2.6282,3.2325,244.88,-0.9753363880767837,-0.2207236509605022
2002-09-19,27.75,22.61,73.6,0.08,98931.36,0.38,306.36,0.0,0.3951,-0.004552,20892427.4,33870037.7,2.6281,3.2321,368.21,-0.9789888737409319,-0.20391367068311472
2002-09-20,28.81,23.16,71.55,0.51,98813.55,0.34,277.66,0.0,0.381,-0.00484,21975385.37,34211830.75,2.628,3.2317,353.07,-0.9823516608469237,-0.18704334906991657
2002-09-21,27.59,23.75,79.6,2.97,98784.84,0.35,232.11,0.0002,0.3811,-0.004184,18958836.85,35207613.72,2.6279,3.2313,319.17,-0.9854237542919524,-0.17011767832049052
2002-09-22,27.46,24.16,82.23,4.04,98771.84,0.43,213.59,0.0003,0.3872,-0.003914,17513473.26,35547258.11,2.6278,3.2308,272.07,-0.9882042449941422,-0.15314166701312007
2002-09-23,25.67,23.49,87.78,15.52,98652.43,0.3,204.27,0.0005,0.4119,-0.003581,15829298.07,35470858.17,2.6276,3.2304,330.44,-0.9906923101615609,-0.13612033862266704
2002-09-24,24.96,23.31,90.62,14.71,98562.98,0.44,184.66,0.0005,0.4215,-0.002663,12049059.12,35384962.66,2.6275,3.23,252.2,-0.9928872135356962,-0.11905873003404988
