date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site,pm2.5
2026-02-09,0.6105936017275917,794.7117877244395,880.9188337189122,1018.9161937602536,1160.89440695983,1379.6947877593582,1606.8666674528515,1721.2757938966647,1776.0597825923176,1853.551075306932,1877.0901029168128,2025.6871533104556,1776.1341883542625,280.37566473269743,1337.3906520530393,0.0001080029550668,0.0004406936,0.0401206822289591,0.000161829665756,0.1227790934807506,0.7747009,10.37,6.71,78.07,2.26,83963.2,0.54,46.72,0.0002,0.1797,-0.00118,11308304.0,27164006.0,2.1716,2.8852,272.21,0.6350683134867438,0.7724559775191742,kathmandu,103.47643085123205
2026-02-10,0.5202137720593029,880.8328609654005,937.6459029392008,1067.2270937063104,1205.9966401278498,1399.943041146657,1588.532818183794,1657.5522135797871,1701.9415933936764,1759.2877669724005,1759.0753307684336,2069.576587556528,1797.5486739472503,271.3974628993328,1069.7702107399018,6.293155841343406e-05,0.00027436225,0.0405267800628588,0.0002047517871937,0.1278703528742093,0.13434875,11.81,6.29,68.93,0.17,84067.35,0.75,35.11,0.0001,0.1831,-0.00172,18145776.0,25417562.0,2.173,2.8858,387.89,0.6482618097757122,0.7614175109532997,kathmandu,101.20138445688318
2026-02-11,0.2945794834737017,762.610640366173,860.3679319051051,1028.7106638773992,1202.4336967989077,1419.8492321421832,1632.99898005672,1739.785068059979,1812.245376297872,1858.591791300638,1852.009204304631,2163.1802350227163,1869.064392473733,262.6582366099728,1060.634506046208,7.458834772760838e-05,0.00027436225,0.0383905238875518,0.0001279263282299,0.1261534959683268,0.13434875,11.59,7.4,75.45,0.28,84123.27,0.64,29.27,0.0,0.1773,-0.001499,17522208.0,25960587.0,2.1746,2.8864,385.62,0.6612634749656386,0.7501537286959042,kathmandu,90.05064043299039
2026-02-12,0.4264254770326715,758.8291912282032,847.4490415456631,1016.5315887131964,1186.7554316791693,1418.5430240379094,1627.8835684106637,1757.471321284474,1839.9838599142736,1892.5090604578515,1884.6060621234935,2170.657528235241,1863.84504987264,260.3398576996851,1073.6076430123155,7.85331726695223e-05,0.00041737818,0.0372544775391518,0.0002158062426129,0.131919688939202,-0.3602703,11.82,6.87,71.69,0.26,84042.49,0.52,4.23,0.0,0.1731,-0.001491,16969444.0,26088202.0,2.1762,2.8871,389.43,0.6740694616546161,0.7386679638813748,kathmandu,90.29103490082231
2026-02-13,0.5353020858392962,1422.2021537413605,1458.0382059135409,1491.7010194236284,1586.3795285993608,1702.4777623131288,1751.567359939983,1749.3495086674911,1796.931583184408,1793.73837968476,2330.987873541908,1712.3213915368638,1544.8404368656834,257.34944697839205,1450.130423349631,6.605056796226251e-05,0.0004406936,0.0383972257961357,0.0001557113881243,0.1256069348620498,-0.45739624,12.22,7.41,72.45,0.08,83962.4,0.63,42.23,0.0,0.1683,-0.001338,16163720.0,26363561.0,2.1777,2.8878,365.71,0.6866759803451553,0.726963615332308,kathmandu,105.80413858006533
2026-02-14,0.4511572221477053,758.5582826548527,857.9622652581612,1021.6862751322076,1175.3034106551395,1396.6129497544955,1627.4407367846372,1734.7620420197557,1810.4621834772076,1862.1881433873357,1853.6397635383123,2069.576587556528,1825.9875325757068,274.1925806338869,1086.934703251948,4.722441213225116e-05,0.0004406936,0.0391332230130112,0.0002176825743139,0.1295744768725877,0.47028425,12.21,7.34,72.17,0.49,83813.04,0.6,26.26,0.0,0.1657,-0.001491,17299016.0,26367077.0,2.1793,2.8884,376.76,0.6990793005655562,0.7150441465537444,kathmandu,95.21163924481567
2026-02-15,0.4617474882388882,870.1546339483722,930.8765356300238,1046.8725758381793,1195.9428994111918,1393.484364531619,1575.470135978456,1684.177730486501,1708.1434679649578,1770.2215913193666,1774.206805013089,2076.621476630556,1858.6182276524205,276.1215357778464,986.8770604423684,5.404562640554064e-05,0.00027436225,0.0353545567873976,0.0001476354674368,0.1335988315348379,0.13434875,11.44,8.0,79.43,1.8,83845.52,0.27,0.29,0.0001,0.1738,-0.00143,15361364.0,27221401.0,2.1808,2.889,307.91,0.7112757519738152,0.7029130847082615,kathmandu,92.65725018528777
2026-02-16,0.3415918969095534,808.2178422045076,894.4213281787202,1055.4021106257314,1207.290118219691,1472.745778739465,1675.530851139645,1760.1019323296528,1849.276084048041,1911.192540497832,1924.77775281102,2186.6604843753107,1865.804266828114,279.8310748521202,1123.8265397576463,8.399327612104125e-05,0.00041737818,0.0405355564181352,0.0001558854858897,0.1347410036396988,0.13434875,12.7,7.28,69.6,0.07,83979.02,0.51,41.92,0.0,0.174,-0.001598,17673656.0,26348146.0,2.182,2.8895,381.56,0.7232617254437388,0.6905740195722293,kathmandu,89.84318276056459
2026-02-17,0.3796455233168517,761.2688200739262,864.6477480945452,1029.4480012756933,1187.059391669576,1420.5983034347023,1630.1518658986065,1727.1623715863184,1804.3806811797988,1837.992364965222,1841.6760513636063,2148.944554386052,1853.650207792438,302.2499615145253,1153.0033783603874,8.617281940726535e-05,0.00033055033,0.0395010927573417,0.0002939805429327,0.1265830135094695,-0.10329187,13.67,8.41,70.54,0.05,84028.6,0.64,37.7,0.0,0.1678,-0.001404,16179860.0,26713296.0,2.1831,2.8901,371.42,0.7350336741329413,0.6780306024735382,kathmandu,89.57690330126555
2026-02-18,0.3879514153893835,723.4915812977943,855.0556159270329,945.0418885839902,1084.5848600414008,1244.959117086296,1408.8805390678644,1511.1909133045542,1538.066715902634,1581.8432808391194,1581.0814849012584,1851.8510839181836,1726.5404431534753,215.533878638123,974.173536484886,7.14347245033072e-05,0.0004935066,0.0449358850294452,0.0001698589766041,0.1251532334876717,0.46327764,14.46,8.28,66.42,0.03,84074.83,0.74,47.47,0.0,0.1617,-0.00159,18650812.0,26572681.0,2.1842,2.8906,379.7,0.746588114532413,0.6652865452111116,kathmandu,92.11265862479593
