date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site,pm2.5
2026-02-21,0.537657540285796,556.4071891686265,673.97760453231,874.2748134567681,796.6302742026049,1189.0222589011676,2091.077431520292,2317.0073946766697,2480.8367309947494,2495.2787188303582,2497.0641106373337,1834.8489220191875,1212.3192650869537,470.5643368777477,1497.725008788122,4.340949562284284e-05,0.0001313038101384,0.0426102852464757,0.0002942523176749,0.12513898,0.23816206,21.09,11.28,53.48,0.0,99769.07,2.31,352.48,0.0,0.1367,-0.001565,20200042.0,28661135.0,0.0,1.7655,460.77,0.7799125224167177,0.6258885343075018,birgunj,104.6829720522532
2026-02-22,1.038551119247378,579.1477639902467,697.2277364732652,877.5599529125568,823.5998249698764,1210.591506113126,2059.976640049275,2258.442424336988,2462.822318282301,2462.401790602088,2462.2208838109764,1858.89102139662,1219.2227960880666,481.4336332555614,1724.3729028261455,3.909145416400998e-05,0.0001632281549371,0.0469949016340409,0.0002741020935129,0.12513898,-0.301952,20.93,12.8,59.72,0.0,99640.92,1.52,340.38,0.0,0.1365,-0.001442,19940884.0,29160217.0,0.0,1.7528,445.81,0.7905633969115482,0.612380204990065,birgunj,121.36547627063672
2026-02-23,0.8894253311087904,891.8489963425434,928.0101559213364,1106.0219259279154,965.7327984544106,1396.9345347022356,2295.2521182684764,2530.455658106577,2607.168498991993,2657.291330065258,2695.795350868013,1856.8208022759356,1252.1109343524147,379.2691823161956,1770.615394162933,3.64333237179714e-05,0.0004041722710891,0.0464143917522438,7.313267516355994e-05,0.12714295,-0.045584325,20.44,12.36,59.8,0.0,99758.59,0.62,274.42,0.0,0.1364,-0.001559,20398216.0,28972494.0,0.0,1.7402,439.45,0.8009803309782905,0.5986906625177214,birgunj,135.83781874034946
2026-02-24,0.6844767775071203,550.6934628443769,687.7514059612427,859.1273106174344,828.8673706792008,1173.8966856356271,2076.790265010383,2299.409343340962,2481.951607101498,2507.8668475709947,2541.6344611858185,1809.4946200392128,1228.6944566431357,480.9495062232863,1595.5717595600884,2.517154785793189e-05,0.0004041722710891,0.0442270100477491,7.42364567510803e-05,0.12871765,0.29137388,20.69,11.54,55.76,0.0,99913.08,1.16,260.85,0.0,0.1363,-0.001463,18720724.0,29596272.0,0.0,1.7275,532.22,0.8111602420785621,0.5848239578463322,birgunj,92.95194455978834
2026-02-25,0.9744064257080738,593.4943812032136,504.8989383980267,729.93117057312,719.3368774034889,1263.234618907534,2243.3256439833176,2380.691579287301,2206.277225552787,2719.863315810269,2113.2671171235074,2224.624351404972,1297.439649752934,790.6494993189262,1975.6472349067412,2.928768744353737e-05,0.0004041722710891,0.0466706416473388,0.0001826242522389,0.12442948,0.38676134,20.91,12.69,59.35,0.8,99876.89,1.51,330.25,0.0,0.1402,-0.001506,18095852.0,30144967.0,0.0,1.7148,478.2,0.8211001178128892,0.5707841943569036,birgunj,87.31656831961382
2026-02-26,1.0360366466252329,578.2447767681833,727.1748918960363,910.1074106669124,914.2795224922316,1266.317262038615,2053.935866275633,2325.386449967304,2460.558051654609,2484.3531182060497,2467.6853860940523,1853.9900742734465,1338.9384078932671,452.2380148698493,1628.531427416214,3.457428766608523e-05,0.0002438031415086,0.0520531418269806,0.0001756294748326,0.12653618,0.102640904,21.45,12.09,55.22,0.0,99618.54,0.95,339.75,0.0,0.1418,-0.001494,19237786.0,30301553.0,0.0,1.7022,595.19,0.8307970168121247,0.5565755266413303,birgunj,91.3611821211847
2026-02-27,1.0076332151428833,545.6949502638314,689.1962898909676,887.2104014671188,909.440017734696,1257.385301147086,2044.475164489106,2324.5022006964737,2457.003086538238,2462.821965231747,2437.771545608516,1883.82381693872,1358.9730445192306,455.8982054039574,1654.5921052085605,2.517154785793189e-05,0.0001983836846964,0.0537899401639686,0.000287953682728,0.124942355,-0.25039142,21.83,12.44,55.2,0.0,99437.47,0.73,322.72,0.0,0.1407,-0.001479,19483426.0,30200751.0,0.0,1.6895,569.91,0.8402480696078469,0.5422021592729844,birgunj,99.86884324067486
2026-02-28,1.0919782318578628,785.1558622344623,956.9945388365744,1139.6553130873515,1024.329724216586,1410.093700466255,2288.4913268861364,2613.90282717932,2660.277559533155,2719.781276724578,2750.2128985378904,1864.5279165155655,1338.9384078932671,555.0293312755687,1843.5727204001785,3.409450317119447e-05,0.000391477225734,0.0523255364384399,0.000284134940825,0.12626562,0.15727013,22.08,13.21,57.15,0.0,99349.91,0.75,322.78,0.0,0.1398,-0.00147,20212510.0,29734811.0,0.0,1.6768,536.67,0.8494504794814806,0.527668345562516,birgunj,96.84813303890095
2026-03-01,0.6612920674923852,624.519868508419,729.5881585245176,904.1017360466138,877.4738988064163,1214.9631343677847,2104.628746084037,2370.387609049138,2527.0256776845904,2511.5890067161413,2507.629110296502,1735.7643291287186,1296.5857073486827,383.9839532036687,1560.0835700483312,3.342477385621514e-05,0.0001342120374245,0.0452049928480284,0.000234433970533,0.12704052,0.4682427,18.677141189575195,12.506185531616213,69.1329116821289,3.3399999141693115,100143.703125,1.4786169528961182,355.1961975097656,-0.9610810279846193,0.1429760009050369,-0.0012410000199452,18112698.0,28474424.0,0.1859380006790161,1.6573309898376465,338.3846435546875,0.8584015232918917,0.512978386299228,birgunj,76.43857005277455
2026-03-02,0.7294677314446429,623.6162800437226,734.6869417480333,915.1855746077746,883.4868733827748,1227.5007962072857,2113.1778999927064,2369.801039644039,2554.4344938244067,2511.607072781779,2508.518637068368,1742.488551694874,1321.5690269528418,374.1601649966271,1552.884773765278,3.342477385621514e-05,0.0005181130282161,0.045317970653153,0.0002190167709208,0.12605484,0.9850965,18.74859619140625,12.574338912963867,68.55126953125,3.3399999141693115,100135.0703125,1.559615969657898,353.1263732910156,-0.830689013004303,0.1435060054063797,-0.0012359999818727,18128254.0,28574290.0,0.0482899993658065,1.6591839790344238,331.0309753417969,0.8670985522812081,0.4981366284784055,birgunj,76.5432063449299
2026-03-03,1.0340702191357949,657.8740670923319,755.4267833493188,954.0575844335016,904.9643482329795,1263.234618907534,2128.267393465192,2373.356331582689,2552.0113542945696,2527.7445688274115,2531.9158561533045,1770.5487763146284,1392.0620964152572,392.68390118458086,1569.9911363992228,3.29118993609658e-05,0.0003762771460658,0.0564261216213585,0.0002161477786069,0.12484068,0.51260054,18.835140228271484,12.60737133026123,69.17335510253906,3.3399999141693115,100195.6640625,1.5343689918518066,353.9158630371094,-0.9542620182037354,0.1433310061693191,-0.001215000054799,18116476.0,28536318.0,0.0881439968943595,1.654024958610535,337.8842163085937,0.8755389928586302,0.4831474640149687,birgunj,79.04643579704546
2026-03-04,1.0167385562156932,624.519868508419,739.32258680791,936.2620807192936,889.6864518912537,1257.111894837088,2119.0990332126644,2367.497606119937,2552.387128024029,2518.61034470484,2531.3667686170224,1761.0285385659165,1359.357024208913,390.519334701837,1561.985461829914,3.342477385621514e-05,0.0002595165415349,0.0581126722947954,0.0003408366277318,0.12400588,0.23816206,18.793184280395508,12.572264671325684,68.46183776855469,3.3399999141693115,100163.1953125,1.543923020362854,351.4228210449219,-0.8216429948806763,0.1430879980325698,-0.0012359999818727,18191288.0,28597436.0,0.139957994222641,1.6634600162506104,335.1400451660156,0.8837203473619977,0.4680153284438345,birgunj,81.20819775696641
2026-03-05,0.8903804412673222,309.76998821085897,449.4725172915675,789.7837572734406,750.431633603836,1258.7425393010672,2194.038911742824,2459.8590358084653,2508.475586278312,2651.95556223309,2612.9775441706256,1956.0710153431212,1314.3381234063995,689.2235659873388,2479.3963580201253,3.342477385621514e-05,0.0001220964655894,0.0520309801385631,0.0001756294748326,0.122790426,-0.09996087,18.783403396606445,12.542059898376465,69.30862426757812,3.3399999141693115,100162.5390625,1.5786470174789429,354.1380920410156,-0.7906569838523865,0.1433849930763244,-0.0012369999894872,18226278.0,28524370.0,0.0820159986615181,1.6558959484100342,336.6742248535156,0.8916401947968874,0.452744699607371,birgunj,50.96250420919593
