date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2026-02-16,0.5147687798835164,652.1881415774907,727.6590520730695,926.0968542731532,903.8523234904275,1268.1844552359357,2066.5165699851595,2247.2556738377584,2412.126821150763,2427.9551370412632,2463.8101498982965,1946.5803141008782,1383.308090538315,436.61738140617473,1754.7955349297995,3.382413789543344e-05,0.000429537,0.04556666640191629,0.00024005977976176927,0.1343496498636464,-0.2635778683278848,20.22,13.82,66.65,0.0,99362.86,0.26,270.63,0.0001,0.1593,-0.002239,17348608.0,28984804.0,2.4162,2.2119,466.05,0.7232617254437388,0.6905740195722293,chitwan
2026-02-17,0.3988458148055642,546.2097971890254,663.11526814712,881.7780365950689,876.4227565586988,1216.5215630132564,2075.988227132631,2248.1300318714325,2422.383244299645,2416.8895266261834,2412.7719660999155,1937.3539839387827,1350.0211805268993,454.5323330840063,1754.730721170976,3.288994343404543e-05,0.000429537,0.04347150376702131,0.00017396207581202959,0.12691229933457224,-0.23923560263851174,21.14,14.5,65.84,0.0,99366.1,0.42,325.93,0.0,0.154,-0.002194,19228420.0,28582334.0,2.4158,2.209,395.6,0.7350336741329413,0.6780306024735382,chitwan
2026-02-18,0.42206448125348617,431.0305157074816,582.4310551581868,765.4942833934352,769.0483249199077,1135.9029490880148,1703.2640372675594,1911.1143860401166,2009.049941738538,2099.010092026038,2091.493601118067,2038.8695193210194,1497.9486175805664,390.86551114744293,1694.2418639309735,2.1449432936148937e-05,0.00040214643,0.04647064829472184,0.00017019271401513597,0.12776666042144094,0.26981913721037465,21.79,14.48,63.17,0.0,99378.45,0.15,338.71,0.0,0.1492,-0.002279,19383924.0,29146871.0,2.4154,2.2061,386.51,0.746588114532413,0.6652865452111116,chitwan
2026-02-19,0.44741933752729923,589.2256812953092,695.8659216524146,903.5843085756713,895.0355431563173,1211.7752277705483,2017.8795327233936,2314.91930862007,2458.7811536764607,2433.3939118967587,2421.2139424484344,1895.9318214664504,1337.3592727471114,470.1350658007295,2074.297730996491,3.079214323379234e-05,0.00027853766,0.046979498535374344,0.0001800055749914872,0.1296725060030777,0.6910591711798146,21.8,16.31,71.02,1.09,99519.17,0.65,320.77,0.0,0.1481,-0.001659,14664384.0,31068440.0,2.4151,2.203,353.46,0.7579216274973472,0.6523456189565257,chitwan
2026-02-20,0.27589781898221377,554.8598500417594,664.193693654185,875.8273854461742,834.8410354055877,1172.253160711469,2057.620456780279,2378.5402381942995,2497.9723976276114,2494.391713396921,2475.807229087204,1924.3540985431089,1340.4515038288673,428.8116352439046,1668.0978916343263,2.7093499811128364e-05,0.00027853766,0.039502144737722955,0.00014920578106196187,0.1250511813767408,0.13791482535966615,22.03,13.24,57.44,0.02,99426.89,0.98,328.02,0.0001,0.151,-0.002676,19960508.0,28343644.0,2.4147,2.2001,452.37,0.7690308592589181,0.6392116531380588,chitwan
2026-02-21,0.5384972433662377,542.9994768178883,674.0427917074204,897.7264283266283,870.0644581808618,1285.7451197697978,2046.0649088462699,2280.8628591899937,2401.561855225607,2442.993143959189,2397.2202521037025,2049.5854298474146,1402.6193677405674,415.56731611091897,1506.768904691598,2.6060385841771664e-05,0.00027853766,0.04347150376702131,0.00020614636536897188,0.1255041106731918,0.21300163656389615,21.44,12.21,55.67,0.0,98992.4,0.82,340.76,0.0,0.1461,-0.002379,19930842.0,28260299.0,2.4143,2.1971,459.56,0.7799125224167177,0.6258885343075018,chitwan
2026-02-22,0.9275133613556733,555.319686219049,695.3316937506852,910.3298261052224,933.8821170594297,1290.8658127416788,2035.2025846945155,2234.739243440693,2392.6901671856103,2411.7834037791627,2379.876261977699,2049.5854298474146,1454.326458889029,437.16584742510923,1731.9978661734942,2.3869369797597036e-05,0.000429537,0.0441386442795888,0.00030246526581349754,0.12330693767800895,-0.3483258777387155,20.99,13.51,62.29,0.03,98861.79,0.63,331.65,0.0,0.1427,-0.001979,17935674.0,29099545.0,2.414,2.1942,432.61,0.7905633969115482,0.612380204990065,chitwan
2026-02-23,0.6446184914826806,1038.9111247797682,1046.6621066506693,1154.7162488862725,1094.9622079717017,1451.8359087610368,1878.203644909716,1992.7534586564677,2050.73299933145,2158.475069097526,2150.324448123281,2087.2386831328654,1489.176422777549,327.90945658612446,1984.223565214039,2.3869369797597036e-05,0.00038827385,0.04647064829472184,0.00020416015120183984,0.12673209715291212,-0.18852118843752652,22.13,13.16,56.8,0.0,98973.01,0.24,312.86,0.0,0.1397,-0.002202,19555460.0,28752144.0,2.4135,2.1913,503.6,0.8009803309782905,0.5986906625177214,chitwan
2026-02-24,0.6294268391538752,593.3179511542301,715.1901801531781,918.4311883235908,951.344079769484,1264.4965034178024,2026.7690661546503,2272.5261873902314,2390.3701747814,2378.34392888006,2399.3279434121964,1992.5112151495427,1484.4407796752391,455.3791263597387,1829.5886990692113,2.3031922888830434e-05,0.00040214643,0.04613272752753076,0.00017666883219685483,0.1286864740441206,0.27792007875436286,20.58,13.98,65.87,0.5,99168.21,0.76,273.74,0.0,0.1397,-0.00188,16456484.0,29626584.0,2.4131,2.1884,441.51,0.8111602420785621,0.5848239578463322,chitwan
2026-02-25,0.8685796442621262,642.6790378326319,756.3714038500195,953.566231313268,965.6077583172762,1292.886847226901,2062.451207602895,2277.574457151343,2410.5339847304263,2431.9093659283585,2442.507367201069,2025.7438823945731,1481.0811428358054,417.63887444897944,1800.1517806896284,2.747110134931957e-05,0.00027853766,0.04803054918362782,0.00021032417211002595,0.12333608089497196,0.31133599538234136,20.23,13.95,67.18,0.58,99133.81,0.97,296.45,0.0,0.1413,-0.001822,16170420.0,29719971.0,2.4127,2.1854,430.22,0.8211001178128892,0.5707841943569036,chitwan
2026-02-26,1.4826442201607295,627.1743391761486,760.7811326083389,960.9243070530472,1005.2103497303631,1352.5362504394607,2054.7633248534094,2220.4884122202307,2339.716087214768,2431.9093659283585,2362.907399435717,2124.0918508577292,1575.3613308091753,436.61738140617473,1816.0269941128342,3.0370980532833126e-05,0.00027853766,0.0540393875886323,0.00017820993469954004,0.12402095109130108,0.26981913721037465,20.7,13.82,64.69,0.1,98850.33,0.66,302.29,0.0,0.141,-0.001755,15171692.0,30380349.0,2.4124,2.1824,518.06,0.8307970168121247,0.5565755266413303,chitwan
2026-02-27,0.9172937359111345,580.8058238959334,715.1901801531781,941.7048869037426,993.0280419610461,1338.9257612878278,1999.3729286406458,2183.730892012178,2290.078981217397,2428.4934281006413,2351.9148637105764,2118.5930860331314,1593.5951522226076,469.1451824004489,1878.0718356748473,2.170426505966186e-05,0.00027853766,0.049394874848093545,0.00021598695122624045,0.12545101854093266,-0.24704111415332125,21.27,14.15,63.84,0.2,98667.26,0.63,307.06,0.0,0.1397,-0.001601,14187464.0,30759835.0,2.412,2.1794,537.78,0.8402480696078469,0.5422021592729844,chitwan
2026-02-28,1.7158837731796155,969.567763072797,1122.0714233389497,1224.7874266068948,1172.3044518402871,1499.4461559504007,1940.733020059636,2126.3358473313533,2148.6251723472737,2256.8708729084415,2205.1979831999397,2180.074411284793,1614.2188419799622,606.01360958464,2157.7487466011025,3.18214830050195e-05,0.00027853766,0.05269547362979661,0.00021917540878003988,0.1264312998235879,-0.05728472175327737,20.91,14.53,66.88,0.29,98579.78,0.49,287.48,0.0,0.1395,-0.001888,17575284.0,29225223.0,2.4116,2.1765,530.73,0.8494504794814806,0.527668345562516,chitwan
2026-03-01,0.6299811788911155,613.6273543378577,706.4471415157177,908.3428953876927,946.0853274731896,1279.3356500318234,2017.1426319296434,2225.191822573687,2431.6634319535688,2398.8954347535882,2362.2479835551467,1932.85540388018,1428.66034855683,406.833440943174,1603.581086555435,3.1036003824853214e-05,0.00030522505,0.04944302985210632,0.00020416015120183984,0.1262950768306343,0.6910591711798146,18.19271469116211,12.981785774230955,72.10206604003906,2.5654890537261963,99351.8984375,0.5567780137062073,344.7359619140625,-2.099999983329326e-05,0.1453900039196014,-0.0016860000323504,16951440.0,27966292.0,2.412076950073242,2.1773478984832764,330.449951171875,0.8584015232918917,0.512978386299228,chitwan
2026-03-02,0.5147687798835164,614.515634463505,706.7625362913172,921.5977496798444,949.9195697341393,1303.528770823824,2020.4299133384895,2229.08886855441,2441.2322537412942,2394.8139102781633,2364.2768053519403,1963.2569909117124,1469.1505542487532,396.2341221735868,1605.348726368456,3.1036003824853214e-05,0.00039707316,0.04803054918362782,0.00022617308636665198,0.12470429170077983,0.9590293149935611,18.251314163208008,13.031058311462402,71.44037628173828,3.2691850662231445,99344.8984375,0.5856090188026428,341.5957336425781,-1.4999999621068127e-05,0.1463609933853149,-0.0016779999714344,16969028.0,28089778.0,2.411655902862549,2.1774630546569824,326.2525634765625,0.8670985522812081,0.4981366284784055,chitwan
2026-03-03,1.2056759682266383,642.8431010563498,732.2852835756814,951.3320646194807,960.8925165991644,1320.7063919764046,2054.897084254357,2243.054156444171,2431.61113805871,2400.8968367597513,2380.5149925506794,1968.7381361484265,1496.68276841679,411.2666274545783,1612.8629873030718,3.2062073677598804e-05,0.00027853766,0.055228067387433695,0.0002710816136633218,0.12448605571118748,0.813407460864406,18.37994956970215,13.085257530212402,71.97891235351562,3.639244079589844,99409.8671875,0.576678991317749,341.38336181640625,-1.9999999494757503e-05,0.146136000752449,-0.0016420000465586,16945996.0,28019752.0,2.4117939472198486,2.17662000656128,330.6530456542969,0.8755389928586302,0.4831474640149687,chitwan
2026-03-04,0.920993580526177,610.4481489181895,715.1901801531781,939.2321635972635,946.1969425640999,1279.8170845219709,2035.2405017370488,2241.527626196955,2442.3360285890635,2394.3309103157667,2380.3235721644364,1967.7069182426624,1478.8702831721662,405.86250628373,1609.0368448860772,3.079214323379234e-05,0.00027853766,0.05650593911985337,0.00037746641979269325,0.12374030687182841,0.10465577262742876,18.320236206054688,13.025785446166992,71.22441101074219,3.890000104904175,99374.1953125,0.582269012928009,337.9796142578125,-1.5999999959603883e-05,0.1457429975271225,-0.0016789999790489,17022410.0,28112474.0,2.412000894546509,2.178831100463867,329.23944091796875,0.8837203473619977,0.4680153284438345,chitwan
