date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2026-02-23,0.2534143729627473,402.1670436272814,471.3134701632557,673.6840014819269,723.3141892735977,1115.7334059519624,1707.058575166241,1891.7048312630943,1993.1729533532857,2094.4753683951567,2069.2267139315086,1948.0597174510567,1368.6913248005185,293.10476846991986,1348.49870288403,3.12661542453084e-05,0.00018821123,0.038442251423171044,0.0001710739193603135,0.12566827105736922,-0.7373717711915599,14.41,9.6,72.83,1.0,90194.47,0.52,273.16,0.0001,0.3768,-0.002508,18854710.0,24204192.0,2.469,2.0887,237.67,0.8009803309782905,0.5986906625177214,pokhara
2026-02-24,0.5106267799411164,669.7530147415794,760.5633649905042,909.1393849662433,942.7159891008773,1254.056452774114,1670.399727477247,2008.704063670045,2056.224652368376,2066.2744880150976,2378.42870475969,1891.1454492339196,1405.292796131718,319.5398242028251,1195.490181374065,2.6058882703646962e-05,0.0002953317,0.04000369015039353,9.309011027850369e-05,0.12203872913631998,-0.3865508881697407,13.38,9.37,76.72,8.22,90360.83,0.54,284.56,0.0003,0.3922,-0.002061,15849482.0,24934908.0,2.4691,2.0916,166.81,0.8111602420785621,0.5848239578463322,pokhara
2026-02-25,0.46395876430094374,744.6390404962011,804.990086215203,958.2243950836371,1007.9410609881538,1284.3149158589397,1665.9888161854446,2001.1677919068854,2021.2494841588507,2140.3112095985075,2359.8485231856957,1946.6613866257485,1430.5105689122026,333.2086483449641,1463.3787066361724,3.072569368160071e-05,0.00018821123,0.04002962869652567,5.331675071251616e-05,0.12137004515644405,-0.19768898652604328,13.91,11.78,87.02,13.54,90300.6,0.09,16.96,0.0004,0.4162,-0.001448,11368928.0,26715513.0,2.4691,2.0945,171.71,0.8211001178128892,0.5707841943569036,pokhara
2026-02-26,0.6641808585953898,759.9459585703862,822.9664228696125,972.5384744268669,1033.394679652279,1338.2775865360777,1664.0718738818273,2068.501037027901,2076.758666942472,2066.2744880150976,2409.2762870185875,2010.4042995593172,1473.741161807908,329.9687118540469,1468.701182719119,3.307515585259986e-05,0.00018821123,0.04605689079707089,9.309011027850369e-05,0.12171066030004335,-0.7614240106441487,14.92,11.66,80.86,7.14,90035.62,0.37,106.08,0.0003,0.4131,-0.001724,14070230.0,26751285.0,2.4691,2.0973,208.47,0.8307970168121247,0.5565755266413303,pokhara
2026-02-27,0.7283681688685515,706.9909967615629,797.8898688704284,960.946741047661,1025.8212854511576,1330.034147324183,1664.0718738818273,2086.83354302941,2078.720251551187,2129.062293711317,2385.7801218458276,1994.0682027628218,1488.7567449993612,337.623227490044,1474.1032144363792,2.392241268534421e-05,0.0002953317,0.040671111041765184,7.82674177968638e-05,0.12203872913631998,-0.7227398401412597,14.71,12.3,85.46,18.12,89892.35,0.3,121.22,0.0004,0.4239,-0.001694,11548466.0,27684265.0,2.4691,2.1002,148.24,0.8402480696078469,0.5422021592729844,pokhara
2026-02-28,0.5727398101889916,1342.911242187917,1305.8118763198327,1278.3104014352932,1203.0497489819331,1465.435022368037,1840.6292403579564,2013.389717390084,2011.7563056224215,2105.3029029233085,2059.6271117236943,1869.4635622949127,1376.3919558866496,403.0773953368293,1733.714734954113,2.442468461502888e-05,0.00040960894,0.047065837675048586,0.00011009177920216607,0.12329115836348511,-1.4296335292393971,15.73,12.89,83.18,24.19,89815.99,0.19,97.91,0.0004,0.4275,-0.001904,15152166.0,26471993.0,2.4692,2.103,169.29,0.8494504794814806,0.527668345562516,pokhara
2026-03-01,0.9691502618156118,642.9972958837033,745.4548458218638,893.9790204185305,900.6865947113229,1244.455795570283,1664.7161589961895,2009.4608111190519,2051.240634136598,2121.3062003677765,2357.462667681754,1921.3208181575847,1445.9926535534591,304.51747464170023,1144.7902893636403,2.8098804899925822e-05,0.0002953317,0.03657414721308428,0.0001856155573315122,0.12361425071674843,-1.210923413344847,13.635058403015137,8.75951099395752,72.54071044921875,1.2633700370788574,90447.6796875,0.5064030289649963,288.6215209960937,7.000000186963007e-05,0.3870820105075836,-0.0017790000420063,16910790.0,23720636.0,2.4672319889068604,2.0412399768829346,168.81410217285156,0.8584015232918917,0.512978386299228,pokhara
2026-03-02,0.4170507062191882,643.4516627329187,749.022693757413,910.1808272800785,920.3661381895046,1271.3298517739718,1664.5134456638655,2009.6711174609989,2065.1621268525478,2124.887450710653,2359.8485231856957,1972.4795761709117,1495.5118162957947,295.08794104561093,1166.067543030093,2.81170987614528e-05,0.0002953317,0.031193545749399886,0.00014606913028506938,0.12054300202695868,0.07770811983311954,13.66053581237793,8.831214904785156,72.00682830810547,6.983756065368652,90433.6484375,0.5397629737854004,287.3558654785156,8.600000001024455e-05,0.3899089992046356,-0.001782999956049,16905852.0,23820406.0,2.466996908187866,2.04128098487854,166.108642578125,0.8670985522812081,0.4981366284784055,pokhara
2026-03-03,0.8055796448903805,676.0683134858504,774.0552326947037,945.0136490375653,954.8994312837798,1309.5804591622766,1691.5178645891406,2026.8207842950942,2090.563896180122,2129.033731843392,2357.462667681754,2004.5442177153757,1536.6881761789866,306.78896462792164,1177.862020958972,2.9366029859886536e-05,0.0002953317,0.0374381917672992,0.00011203687114856191,0.12155163134441156,-0.3865508881697407,13.695673942565918,8.926387786865234,72.47864532470703,9.954629898071287,90488.4453125,0.5372790098190308,287.9712829589844,7.200000254670158e-05,0.3894140124320984,-0.0017209999496117,16876522.0,23774472.0,2.467047929763794,2.0394420623779297,168.73126220703125,0.8755389928586302,0.4831474640149687,pokhara
2026-03-04,0.4619108308090675,638.5121218245828,754.8929261099099,926.8612920208784,942.6098051265209,1267.7859931638986,1664.5134456638655,2041.9790901397303,2063.551683776377,2125.562963085308,2358.1189978504462,1999.1362557614937,1514.2686707725586,301.2964796192692,1151.0112939585292,2.9368569752163167e-05,0.0002953317,0.046399114597690014,0.00013087383935344126,0.12087087481888543,-0.7183569718422235,13.667207717895508,8.83487606048584,71.846435546875,7.774819850921631,90458.96875,0.5424500107765198,287.6467590332031,8.70000003487803e-05,0.3874059915542602,-0.0017729999963194,17039864.0,23864340.0,2.4671120643615723,2.043045997619629,167.63490295410156,0.8837203473619977,0.4680153284438345,pokhara
2026-03-05,0.5725418644401189,867.7485324932628,886.7731699968399,978.1365508485579,967.8038235156723,1283.5850499521257,1739.9465783266046,1876.5360201041017,1921.5207984404824,2043.303605668687,2003.4238802525406,2014.3995612714305,1462.1302939769362,323.2192166623732,1907.9815658279144,2.9163013568561193e-05,0.00018821123,0.045872017534060026,3.4384862639298143e-05,0.12407173442450734,-0.954761646867611,13.661794662475586,8.823952674865723,72.73493957519531,6.641580104827881,90462.5625,0.5495520234107971,288.1468505859375,9.100000170292331e-05,0.3890509903430938,-0.0017800000496208,17097268.0,23755080.0,2.4669759273529053,2.0399200916290283,167.7876739501953,0.8916401947968874,0.452744699607371,pokhara
2026-03-06,0.5007197363625959,609.4501495424872,721.7004848715686,865.0331756350522,886.4125561944086,1212.002226335205,1704.3277736889963,2039.8799257338367,2060.9157452776453,2126.6874579508294,2332.690070970041,1881.5237381934141,1426.833816263587,284.4232602498713,1147.9554828741943,3.005818647293736e-05,0.0002953317,0.0391818982937857,5.9364931576345533e-05,0.12566827105736922,-0.8874002895366978,13.721590995788574,8.940656661987305,73.1043701171875,7.200560092926025,90464.0703125,0.5352849960327148,288.8497314453125,8.399999933317304e-05,0.3879440128803253,-0.0017490000464022,17121678.0,23748912.0,2.467142105102539,2.044466972351074,167.394775390625,0.8992961915530253,0.4373400963303323,pokhara
